brdcst_de,chnnel_nm,progrm_begin_time,progrm_end_time,progrm_nm,progrm_dc,brdcst_tme_nm,brdcst_time,progrm_genre_lclas_nm,progrm_genre_mlsfc_nm,progrm_genre_sclas_nm,male_4_9yo_wtchng_rt,male_n10s_wtchng_rt,male_n20s_wtchng_rt,male_n30s_wtchng_rt,male_n40s_wtchng_rt,male_n50s_wtchng_rt,male_n60s_above_wtchng_rt,female_4_9yo_wtchng_rt,female_n10s_wtchng_rt,female_n20s_wtchng_rt,female_n30s_wtchng_rt,female_n40s_wtchng_rt,female_n50s_wtchng_rt,female_n60s_above_wtchng_rt
20210101,O tvN,183323,194622,여신강림,,5회,11259,드라마&영화,드라마,미니시리즈,0.08808,0,0.09785,0.10758,0.0108,0.05433,0.11623,0.66669,0.29188,0.22253,0.33426,0.31715,0.15431,0.17243
20210101,O tvN,195819,211229,여신강림,,6회,11410,드라마&영화,드라마,미니시리즈,0,0.07808,0.03445,0.20124,0.07347,0.14886,0.05931,0,0.18037,0.27768,0.06735,0.3841,0.22191,0.03067
20210101,O'live,20000,31715,철인왕후,,3회,11715,드라마&영화,드라마,미니시리즈,0,0.00548,0.0559,0.09381,0.1398,0.098,0.02359,0,0.11852,0.12298,0.12856,0.2504,0.08602,0.071
20210101,O'live,32628,44656,철인왕후,,4회,12028,드라마&영화,드라마,미니시리즈,0,0,0.06398,0.00717,0.10125,0.1287,0.04213,0,0,0.02197,0.09798,0.13974,0.03125,0.01722
20210101,On Style,95533,103317,고양이띠요리사,,1회,3744,드라마&영화,드라마,미니시리즈,0,0,0,0,0.00457,0.0055,0.01042,0.19224,0.00336,0,0,0.0382,0,0.02083
20210101,On Style,103525,111342,고양이띠요리사,,2회,3817,드라마&영화,드라마,미니시리즈,0,0,0.00624,0,0,0.00781,0.04027,0,0,0,0.02234,0,0.00467,0.03792
20210101,On Style,111450,114700,고양이띠요리사,,3회,3210,드라마&영화,드라마,미니시리즈,0,0,0,0.01726,0.08166,0,0.00824,0,0,0,0,0,0,0.00391
20210101,On Style,114809,122659,고양이띠요리사,,4회,3850,드라마&영화,드라마,미니시리즈,0,0,0,0.00764,0,0.00977,0.0151,0,0,0,0.01117,0,0.02316,0
20210101,On Style,135632,150310,비밀의숲,,10회,10638,드라마&영화,드라마,미니시리즈,0,0.00917,0.00397,0.04728,0.11209,0.19344,0.11131,0,0,0,0.1105,0.00888,0.10667,0.07758
20210101,On Style,150526,161344,비밀의숲,,11회,10818,드라마&영화,드라마,미니시리즈,0.02018,0.05154,0.00172,0.0156,0.33764,0.03152,0.12629,0,0,0.10652,0.23802,0.02266,0.0185,0.16037
20210101,On Style,161500,172121,비밀의숲,,12회,10621,드라마&영화,드라마,미니시리즈,0,0.01963,0,0.01457,0.28563,0.11941,0.13018,0,0,0,0.17975,0.12128,0.04533,0.10624
20210101,SBS플러스,71818,74826,불새2020,,48회,3008,드라마&영화,드라마,아침드라마,0,0,0.00966,0.00513,0.09298,0.10999,0.03478,0,0.27635,0.05007,0,0.08464,0.07086,0.02794
20210101,SBS플러스,74923,81914,불새2020,,49회,2951,드라마&영화,드라마,아침드라마,0.0654,0.00407,0,0.02792,0.11047,0.03077,0.04741,0,0.29638,0.01712,0.11255,0.08706,0.27027,0.12926
20210101,SKY,41246,52448,허쉬,,5회,11202,드라마&영화,드라마,미니시리즈,0,0.00618,0.01691,0.08007,0.057,0.00479,0.01439,0,0.00513,0.0425,0,0.02683,0.00642,0.0091
20210101,SKY,53351,63937,허쉬,,6회,10546,드라마&영화,드라마,미니시리즈,0,0,0.0403,0.02699,0.03203,0.02419,0.06971,0,0,0.02818,0.01265,0.02534,0.0146,0.04805
20210101,SKY,103345,113725,암행어사조선비밀수사단,,3회,10340,드라마&영화,드라마,미니시리즈,0.03315,0.01639,0.11596,0.02886,0.02195,0.47185,0.15306,0,0.06403,0.05108,0.07842,0.33542,0.20963,0.0632
20210101,SKY,115228,125606,암행어사조선비밀수사단,,4회,10338,드라마&영화,드라마,미니시리즈,0,0,0.12917,0.33789,0.12329,0.46114,0.22192,0,0.04424,0.14498,0.04706,0.572,0.34579,0.20484
20210101,ONCE,20000,24324,동이,,60회,4324,드라마&영화,드라마,주간연속극,0,0,0,0.16964,0.15762,0.32683,0.5403,0,0,0,0.3969,0,0.02227,0.36352
20210101,ONCE,25412,35654,야인시대,,60회,10242,드라마&영화,드라마,주간연속극,0,0,0.01655,0,0.07205,0.00261,0.09153,0,0,0,0.02583,0.00691,0.04289,0.11248
20210101,ONCE,40526,50408,야인시대,,61회,5842,드라마&영화,드라마,주간연속극,0,0.11029,0.00751,0.03893,0.0052,0.01871,0.04649,0,0.07401,0,0.05695,0.01088,0.05058,0.03958
20210101,ONCE,51500,61704,야인시대,,62회,10204,드라마&영화,드라마,주간연속극,0,0,0.04483,0.01784,0,0.00823,0.01387,0,0.0176,0.08731,0,0,0.00616,0.05926
20210101,ONCE,63046,72944,야인시대,,63회,5858,드라마&영화,드라마,주간연속극,0,0.12157,0.00649,0.04226,0,0.00322,0.00561,0,0,0,0.02231,0.0785,0.03175,0.06126
20210101,ONCE,73657,83925,이산,,69회,10228,드라마&영화,드라마,주간연속극,0,0,0,0.00251,0,0.01175,0.05291,0,0,0,0.00177,0,0.00294,0.08376
20210101,ONCE,85339,95613,이산,,70회,10234,드라마&영화,드라마,주간연속극,0,0,0,0.12736,0.02498,0.234,0.38093,0,0,0,0.00224,0.00205,0.05282,0.27569
20210101,ONCE,101021,110018,전원일기,,797회,4957,드라마&영화,드라마,주말연속극,0,0,0,0.0394,0,0.03661,0.12735,0,0,0,0.01548,0.19666,0.03738,0.14726
20210101,ONCE,111121,120106,전원일기,,798회,4945,드라마&영화,드라마,주말연속극,0,0,0.03959,0.01593,0.06943,0.03105,0.18826,0,0,0.07563,0,0.02996,0.01906,0.22803
20210101,ONCE,121418,130622,전원일기,,799회,5204,드라마&영화,드라마,주말연속극,0,0,0,0,0.12089,0.2337,0.18089,0.01035,0.19121,0,0,0.05269,0.17219,0.23961
20210101,ONCE,142424,152627,야인시대,,62회,10203,드라마&영화,드라마,주간연속극,0,0.00681,0.05065,0.04113,0.02119,0.05007,0.01125,0.04381,0.0328,0.08838,0.0299,0.01349,0.09074,0.03603
20210101,ONCE,154039,163937,야인시대,,63회,5858,드라마&영화,드라마,주간연속극,0,0,0.00442,0.02861,0.01484,0.11219,0.06498,0,0,0,0,0.0151,0.05996,0.09976
20210101,ONCE,185832,200101,이산,,69회,10229,드라마&영화,드라마,주간연속극,0,0.40247,0.03222,0.00381,0.2013,0.1595,0.05992,0,0.0281,0.02173,0.00784,0.08001,0.14052,0.1168
20210101,ONCE,201415,211649,이산,,70회,10234,드라마&영화,드라마,주간연속극,0.18841,0.19805,0.00877,0,0.20168,0.05438,0.1328,0.05399,0,0.01913,0.04888,0,0.03701,0.28772
20210101,ONCE,213101,223305,야인시대,,62회,10204,드라마&영화,드라마,주간연속극,0,0.01021,0.00866,0.00752,0.0022,0.01632,0.09281,0,0,0.00328,0.16532,0,0.11595,0.08489
20210101,ONCE,224717,234615,야인시대,,63회,5858,드라마&영화,드라마,주간연속극,0,0,0.02051,0,0.05356,0.02686,0.02518,0,0,0.0237,0.07865,0.00243,0.1952,0.03292
20210101,ONCE,235722,244718,전원일기,,797회,4956,드라마&영화,드라마,주말연속극,0,0,0,0.03504,0.39812,0.04348,0.07718,0,0.03762,0.05647,0.05217,0,0.03699,0.11053
20210101,ONCE,250031,255016,전원일기,,798회,4945,드라마&영화,드라마,주말연속극,0,0.01537,0,0.07399,0.42193,0.12157,0.12409,0,0.13163,0.01575,0.07186,0.05204,0.14229,0.18227
20210101,ONCE,255619,255959,전원일기,,799회,340,드라마&영화,드라마,주말연속극,0,0,0,0,0.42193,0.0633,0,0,0,0.15432,0,0.13033,0.13556,0.04274
20210101,SKYUHD,111133,131803,나의위험한아내,,9회/10회,20630,드라마&영화,드라마,미니시리즈,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20210101,SKYUHD,155523,180155,나의위험한아내,,9회/10회,20632,드라마&영화,드라마,미니시리즈,0,0,0,0,0,0,0.00185,0,0,0,0,0,0,0.00354
20210101,SKYUHD,241223,255959,나의위험한아내,,9회/10회,14736,드라마&영화,드라마,미니시리즈,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20210101,TRENDY,72610,83410,부부클리닉사랑과전쟁2,,28회,10800,드라마&영화,드라마,단막극,0,0,0.01066,0.01119,0.00193,0.00715,0.08185,0,0.019,0.00315,0.0135,0,0.06312,0.02329
20210101,TRENDY,84510,95457,부부클리닉사랑과전쟁2,,116회,10947,드라마&영화,드라마,단막극,0,0.00664,0.03308,0.01109,0.03544,0.093,0.1505,0,0.00446,0.00322,0.09198,0.06127,0.2546,0.17087
20210101,TRENDY,141828,152630,부부클리닉사랑과전쟁2,,28회,10802,드라마&영화,드라마,단막극,0.10176,0.06444,0,0.08802,0.07106,0.08619,0.15485,0,0.04014,0.0316,0.12583,0.13016,0.10133,0.22655
20210101,TRENDY,153827,164817,부부클리닉사랑과전쟁2,,116회,10950,드라마&영화,드라마,단막극,0.02293,0,0,0.00666,0.23314,0.21054,0.2314,0.67723,0,0.3222,0.0427,0.16589,0.31036,0.21957
20210101,TRENDY,231643,242445,부부클리닉사랑과전쟁2,,28회,10802,드라마&영화,드라마,단막극,0,0.01589,0.01672,0.08545,0.01832,0.16175,0.14328,0,0.12445,0.08411,0.00748,0.00075,0.23142,0.15228
20210101,TRENDY,243556,254546,부부클리닉사랑과전쟁2,,116회,10950,드라마&영화,드라마,단막극,0,0,0,0.09041,0.01808,0.02631,0.09974,0,0.12445,0.01081,0.01557,0.02058,0.103,0.06495
20210101,WeLike,105551,114937,운명과분노,,7회,5346,드라마&영화,드라마,주말연속극,0,0,0,0.00617,0,0.01505,0.00633,0,0,0,0,0,0.00422,0.00233
20210101,WeLike,120556,130202,운명과분노,,8회,5606,드라마&영화,드라마,주말연속극,0,0.00269,0,0,0.01732,0,0.00311,0,0,0,0,0,0,0.00648
20210102,KBS2,140846,150549,암행어사조선비밀수사단,3회,3회,5703,드라마&영화,드라마,미니시리즈,0.09559,1.02727,0.74107,0.71637,2.66024,1.41027,2.29663,0.23093,1.94343,0.7735,1.01438,2.82074,1.65628,2.63284
20210102,KBS2,151548,161323,암행어사조선비밀수사단,4회,4회,5735,드라마&영화,드라마,미니시리즈,0.05346,1.54286,0.93125,0.50049,2.80044,2.9381,3.35541,0.09102,2.36908,1.60235,1.25005,5.0518,2.26687,2.96052
20210102,KBS2,164723,172215,오삼광빌라,<1부>,30회,3452,드라마&영화,드라마,주말연속극,0,0.36786,0.29028,0.36671,1.48589,1.26998,1.23166,0,0.3656,0.47404,0.93523,1.89684,1.15214,2.09957
20210102,KBS2,172330,175748,오삼광빌라,<2부>,30회,3418,드라마&영화,드라마,주말연속극,0.03052,0.22396,0.52277,1.34037,1.5945,1.82563,2.251,0,0.1177,0.58872,1.11952,2.3713,1.42087,3.61975
20210102,KBS2,200035,203401,오삼광빌라,<1부>,31회,3326,드라마&영화,드라마,주말연속극,3.82456,5.34639,7.97436,5.02041,9.20091,16.49339,24.28343,8.06405,7.75428,7.37277,8.48514,11.89226,24.43834,27.49812
20210102,KBS2,203630,211156,오삼광빌라,<2부>,31회,3526,드라마&영화,드라마,주말연속극,3.57307,6.74206,9.3228,5.32004,10.24318,19.58629,27.14106,8.5076,9.99489,8.95449,9.94248,14.75513,27.91376,29.46087
20210102,SBS,160352,163425,날아라개천용,<1부>,13회,3033,드라마&영화,드라마,미니시리즈,0,0.62981,0.71548,0.73379,0.98595,1.5937,1.46511,0,0.53858,0.31339,0.55581,1.36976,1.82636,1.56553
20210102,SBS,163605,171053,날아라개천용,<2부>,13회,3448,드라마&영화,드라마,미니시리즈,0.54019,0.50372,0.70007,0.599,0.99085,2.3484,1.41805,0.21313,1.19205,0.65001,0.42338,1.06471,2.50365,1.58631
20210102,SBS,220441,223348,날아라개천용,<1부>,14회,2907,드라마&영화,드라마,미니시리즈,0.54494,0.95823,1.33319,0.53596,2.67477,4.77273,2.39057,0.36149,1.32076,1.59206,1.10941,2.76097,4.13937,2.55481
20210102,SBS,223558,230707,날아라개천용,<2부>,14회,3109,드라마&영화,드라마,미니시리즈,0.48617,0.55097,1.74106,1.13716,2.59745,4.23401,2.51319,0.29532,1.236,1.51765,1.28325,2.86312,3.92342,2.27754
20210102,JTBC,161304,172319,런온,,5회,11015,드라마&영화,드라마,미니시리즈,1.55916,0.59304,0.63571,0.42466,0.34526,0.78191,0.40868,3.23274,0.69747,0.25243,0.7134,0.54939,1.04742,0.68858
20210102,JTBC,173843,185223,런온,,6회,11340,드라마&영화,드라마,미니시리즈,1.95194,0.70143,0.32523,0.22789,0.41792,1.11676,0.37965,1.58891,0.61732,0.48604,0.63594,0.85002,1.39255,0.65873
20210102,TV CHOSUN,125229,134946,복수해라,,10회,5717,드라마&영화,드라마,주말연속극,0.06233,0.0075,0.11018,0.07988,0.2154,0.27887,1.22996,0.10549,0,0.04649,0.0585,0.28935,0.66867,1.49397
20210102,TV CHOSUN,210812,213139,복수해라,<1부>,11회,2327,드라마&영화,드라마,주말연속극,0.04108,0.53716,0.76927,0.43886,0.33435,1.14981,1.94387,0,0.51629,0.27237,0.2831,0.90163,2.66599,2.14707
20210102,TV CHOSUN,213258,221539,복수해라,<2부>,11회,4241,드라마&영화,드라마,주말연속극,0.12201,0.45836,0.84477,0.44893,0.35571,1.78933,2.7712,0.35909,0.35155,0.54484,0.35892,0.80414,2.78239,2.72724
20210102,tvN,152029,162153,낮과밤,,9회,10124,드라마&영화,드라마,미니시리즈,0.10032,0.20467,0.17598,0.6085,0.90265,0.79133,0.30726,0,0.36976,0.14479,0.3872,0.79737,1.68665,0.49455
20210102,tvN,163835,173921,낮과밤,,10회,10046,드라마&영화,드라마,미니시리즈,0.52594,0.42049,0.50028,0.29134,0.81793,1.21828,0.6961,0.40244,0.0754,0.46832,0.12522,1.81242,2.10539,0.72254
20210102,tvN,175627,191150,철인왕후,,6회,11523,드라마&영화,드라마,미니시리즈,0.15042,0.37258,0.32231,0.62287,1.4101,1.83214,0.78981,0.65226,0.21133,1.47032,0.72395,2.12928,2.1328,0.75633
20210102,tvN,211205,222059,철인왕후,,7회,10854,드라마&영화,드라마,미니시리즈,2.43581,6.62386,2.16322,5.40509,12.92974,9.23145,4.42753,4.1236,7.45061,5.93994,6.64245,15.3051,11.50007,5.24528
20210102,tvN,245235,255959,철인왕후,,7회,10724,드라마&영화,드라마,미니시리즈,1.68005,0.44113,1.09086,0.72138,2.29479,1.62157,0.77645,0.56538,0.9789,0.70333,1.37432,3.30938,1.23384,0.81705
20210102,국방TV,193007,194458,파도가부른다,,6회,1451,드라마&영화,드라마,특집극,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20210102,AXN,60821,71349,이번주아내가바람을핍니다,,11회,10528,드라마&영화,드라마,미니시리즈,0.32751,0,0,0,0,0.00411,0.01825,0.2784,0,0,0.06855,0,0,0.01866
20210102,AXN,72848,83739,이번주아내가바람을핍니다,,12회,10851,드라마&영화,드라마,미니시리즈,0,0,0,0.0018,0.0019,0.12326,0.0162,0,0,0.06879,0,0.00196,0.13435,0.01291
20210102,AXN,85502,95238,무자식상팔자,,29회,5736,드라마&영화,드라마,주간연속극,0,0.0186,0,0.06687,0.06262,0.08713,0.03417,0,0,0.06404,0.04968,0.03663,0.05728,0.07877
20210102,AXN,101159,110901,무자식상팔자,,30회,5702,드라마&영화,드라마,주간연속극,0,0.00699,0,0.06874,0.01293,0.06211,0.08734,0,0.01317,0.35179,0.01502,0.07964,0.08241,0.1643
20210102,AXN,112346,122916,인수대비,,49회,10530,드라마&영화,드라마,주말연속극,0,0.05252,0.01953,0,0.04779,0.03538,0.10565,0,0,0.19682,0.00398,0.02893,0.17132,0.19281
20210102,AXN,124301,134906,인수대비,,50회,10605,드라마&영화,드라마,주말연속극,0.02356,0,0.0145,0.03142,0.16946,0.04369,0.27474,0,0.02213,0.13396,0.04382,0.02388,0.05901,0.28235
20210102,AXN,140308,150919,이번주아내가바람을핍니다,,11회,10611,드라마&영화,드라마,미니시리즈,0,0,0.02032,0.00751,0.01712,0.1159,0.00207,0,0,0.01108,0.00802,0.01152,0.01965,0.11083
20210102,AXN,152340,163244,이번주아내가바람을핍니다,,12회,10904,드라마&영화,드라마,미니시리즈,0,0.02007,0.00431,0.08539,0.00474,0,0.01792,0,0.00762,0,0.08069,0.00493,0.01091,0.07746
20210102,AXN,175114,184848,무자식상팔자,,29회,5734,드라마&영화,드라마,주간연속극,0.05254,0,0.12471,0,0.00806,0.08902,0.07494,0,0.00821,0.03117,0.00456,0.00246,0.05706,0.04493
20210102,AXN,190914,200617,무자식상팔자,,30회,5703,드라마&영화,드라마,주간연속극,0,0.04566,0.47121,0.02503,0.01898,0.04641,0.23991,0,0.02229,0.05036,0.0555,0.36389,0.05127,0.33665
20210102,AXN,202454,213009,인수대비,,49회,10515,드라마&영화,드라마,주말연속극,0.01504,0.07265,0.09145,0.03529,0.03151,0.03244,0.08835,0,0.01752,0.02921,0.02231,0.10232,0.02301,0.04281
20210102,AXN,214619,225224,인수대비,,50회,10605,드라마&영화,드라마,주말연속극,0,0,0.02582,0.0511,0.06418,0.02236,0.0641,0,0,0,0.03858,0.01357,0.00759,0.0791
20210102,CHING,20000,20330,인어아가씨,,14회,330,드라마&영화,드라마,주간연속극,0,0,0,0,0,0,0.0413,0,0,0,0,0,0,0
20210102,CHING,21758,24836,인어아가씨,,15회,3038,드라마&영화,드라마,주간연속극,0,0,0,0,0,0,0.02664,0,0,0,0,0,0,0
20210102,CHING,24949,32000,인어아가씨,,16회,3011,드라마&영화,드라마,주간연속극,0,0,0,0,0,0,0,0,0,0,0,0,0.02517,0
20210102,CHING,111242,121342,바람피면죽는다,,7회,10100,드라마&영화,드라마,미니시리즈,0,0,0,0,0.04558,0,0.00434,0,0.0744,0,0.0259,0,0,0.0026
20210102,CHING,122453,132537,바람피면죽는다,,8회,10044,드라마&영화,드라마,미니시리즈,0,0,0,0,0,0,0.01125,0,0,0,0,0.00721,0.01172,0
20210102,CHING,204343,214446,바람피면죽는다,,7회,10103,드라마&영화,드라마,미니시리즈,0.07656,0,0,0,0.02413,0,0.00139,0,0,0.0239,0,0.02511,0.02011,0.01296
20210102,CHING,220150,230238,바람피면죽는다,,8회,10048,드라마&영화,드라마,미니시리즈,0,0,0,0,0,0.0071,0.04885,0,0,0,0,0,0,0.00853
20210102,CNTV,20000,22729,왕과비,,119회,2729,드라마&영화,드라마,주말연속극,0.14128,0,0.05174,0.30778,0.34468,0.16047,0.20663,0.05413,0.0958,0.02199,0.04846,0.05498,0.18647,0.26291
20210102,CNTV,23902,33834,용의눈물,,121회,5932,드라마&영화,드라마,주간연속극,0,0,0.18878,0.02836,0.11667,0.26486,0.02736,0,0.15367,0.08077,0,0,0.18493,0.00116
20210102,CNTV,34921,44056,용의눈물,,122회,5135,드라마&영화,드라마,주간연속극,0,0,0.01343,0,0,0.24933,0.12342,0,0.26344,0.2107,0,0,0.26495,0.00645
20210102,CNTV,72040,80816,불멸의이순신,,99회,4736,드라마&영화,드라마,주간연속극,0.38142,0,0.02329,0.064,0.06949,0.22844,0.17651,0,0.15694,0,0.36802,0.03758,0.15734,0.26776
20210102,CNTV,81929,92246,암행어사조선비밀수사단,,1회,10317,드라마&영화,드라마,미니시리즈,0.30948,0.02126,0,0,0.33318,0.29019,0.30828,0,0.04839,0.00823,0.02688,0.08278,0.11064,0.29742
20210102,CNTV,132835,141802,제5공화국,,35회,4927,드라마&영화,드라마,주간연속극,0,0.17396,0.32834,0.01889,0.14131,0.31914,0.46932,0,0.46717,0.14285,0.15225,0.186,0.12218,0.32789
20210102,CNTV,143212,152147,제5공화국,,36회,4935,드라마&영화,드라마,주간연속극,0,0.04316,0.08539,0,0.37884,0.35636,0.50717,0,0.50751,0.03603,0.04598,0.38416,0.2413,0.48948
20210102,CNTV,170951,175735,불멸의이순신,,99회,4744,드라마&영화,드라마,주간연속극,0,0,0.22039,0.10283,0.0952,0.57349,0.14462,0.01072,0,0.07734,0.09635,0.15634,0.22048,0.18719
20210102,CNTV,181433,191749,암행어사조선비밀수사단,,1회,10316,드라마&영화,드라마,미니시리즈,0.06551,0.64924,0.15545,0.19657,0.03811,0.26502,0.45928,0,0,0.18775,0.12846,0.37923,0.53776,0.41625
20210102,CNTV,221816,230728,제5공화국,,35회,4912,드라마&영화,드라마,주간연속극,0.01059,0,0.01669,0.01618,0.01437,0.10642,0.2398,0,0.00747,0.0741,0.02591,0.15706,0.33227,0.08322
20210102,CNTV,232148,241108,제5공화국,,36회,4920,드라마&영화,드라마,주간연속극,0,0.02086,0.03907,0.01131,0,0.07654,0.35951,0,0.00538,0.16408,0,0.01788,0.01878,0.07852
20210102,DRAMAcube,94605,104556,별에서온그대,,8회,5951,드라마&영화,드라마,미니시리즈,0,0.25918,0,0.01861,0.02786,0.14386,0.03389,0,0.3856,0.17264,0,0.56032,0.11536,0.01002
20210102,DRAMAcube,110009,115956,별에서온그대,,9회,5947,드라마&영화,드라마,미니시리즈,0,0,0,0.00203,0.0139,0.07156,0.02342,0,0.02702,0,0.01622,0,0.12481,0.03033
20210102,DramaH,113512,124342,아는와이프,,13회,10830,드라마&영화,드라마,미니시리즈,0,0.00357,0,0.20698,0.00772,0.00973,0.04292,0,0,0.00506,0.20792,0.00455,0.0708,0.02492
20210102,DramaH,130049,140658,아는와이프,,14회,10609,드라마&영화,드라마,미니시리즈,0,0,0,0,0.0058,0.1677,0.06008,0,0.00451,0.02477,0.01163,0.35486,0.07268,0.05622
20210102,DramaH,142350,153620,아는와이프,,15회,11230,드라마&영화,드라마,미니시리즈,0,0,0.0259,0.00553,0.00623,0.12194,0.10951,0,0,0.02816,0.21737,0.38649,0.12324,0.17719
20210102,DramaH,155500,165947,아는와이프,,16회,10447,드라마&영화,드라마,미니시리즈,0.04437,0,0.10829,0.00216,0.0115,0.17626,0.06312,0,0.12969,0.04849,0.08167,0.38743,0.10983,0.12654
20210102,DramaH,211016,221105,바람피면죽는다,,8회,10049,드라마&영화,드라마,미니시리즈,0,0,0.00435,0.00311,0,0.01048,0.00435,0,0,0,0.00806,0,0.05241,0.00684
20210102,E채널,110232,120432,스토브리그,,1회,10200,드라마&영화,드라마,미니시리즈,0,0,0.00624,0.20363,0.26062,0.05974,0.0036,0,0,0,0.06332,0.11026,0.00129,0.01531
20210102,E채널,122155,132208,스토브리그,,2회,10013,드라마&영화,드라마,미니시리즈,0,0.02835,0.00403,0.32038,0.47405,0.18739,0.11425,0.61753,0.30004,0.0194,0.48922,0.11537,0.05478,0.01004
20210102,E채널,133631,143820,스토브리그,,3회,10149,드라마&영화,드라마,미니시리즈,0.01182,0.14034,0.16556,0.3231,0.70958,0.28197,0.04226,0.57429,0.30849,0.00132,0.66575,0.55326,0.11193,0.02663
20210102,E채널,145412,155505,스토브리그,,4회,10053,드라마&영화,드라마,미니시리즈,0,0,0.01682,0.43798,0.70958,0.24349,0.11344,0.65115,0.26931,0.0282,0.84659,0.62143,0.16075,0.0749
